num,x_coord,y_coord,radius,angle_rad,label,is_pseudo,pseudo_types
4797,35,1,35.0143,0.0286,comp,0,
4798,35,2,35.0571,0.0571,comp,0,
4799,35,3,35.1283,0.0855,prime,0,
4800,35,4,35.2278,0.1138,comp,0,
4801,35,5,35.3553,0.1419,prime,0,
4802,35,6,35.5106,0.1698,comp,0,
4803,35,7,35.6931,0.1974,comp,0,
4804,35,8,35.9026,0.2247,comp,0,
4805,35,9,36.1386,0.2517,comp,0,
4806,35,10,36.4005,0.2783,comp,0,
4807,35,11,36.6879,0.3045,comp,0,
4808,35,12,37.0,0.3303,comp,0,
4809,35,13,37.3363,0.3556,comp,0,
4810,35,14,37.6962,0.3805,comp,0,
4811,35,15,38.0789,0.4049,comp,0,
4812,35,16,38.4838,0.4288,comp,0,
4813,35,17,38.9102,0.4522,prime,0,
4814,35,18,39.3573,0.475,comp,0,
4815,35,19,39.8246,0.4973,comp,0,
4816,35,20,40.3113,0.5191,comp,0,
4817,35,21,40.8167,0.5404,prime,0,
4818,35,22,41.3401,0.5612,comp,0,
4819,35,23,41.8808,0.5814,comp,0,
4820,35,24,42.4382,0.6011,comp,0,
4821,35,25,43.0116,0.6202,comp,0,
4822,35,26,43.6005,0.6389,comp,0,
4823,35,27,44.2041,0.6571,comp,0,
4824,35,28,44.8219,0.6747,comp,0,
4825,35,29,45.4533,0.6919,comp,0,
4826,35,30,46.0977,0.7086,comp,0,
4827,35,31,46.7547,0.7249,comp,0,
4828,35,32,47.4236,0.7407,comp,0,
4829,35,33,48.1041,0.756,comp,0,
4830,35,34,48.7955,0.7709,comp,0,
4831,35,35,49.4975,0.7854,prime,0,
4832,34,35,48.7955,0.7999,comp,0,
4833,33,35,48.1041,0.8148,comp,0,
4834,32,35,47.4236,0.8301,comp,0,
4835,31,35,46.7547,0.8459,comp,0,
4836,30,35,46.0977,0.8622,comp,0,
4837,29,35,45.4533,0.8789,comp,0,
4838,28,35,44.8219,0.8961,comp,0,
4839,27,35,44.2041,0.9137,comp,0,
4840,26,35,43.6005,0.9319,comp,0,
4841,25,35,43.0116,0.9505,comp,0,
4842,24,35,42.4382,0.9697,comp,0,
4843,23,35,41.8808,0.9894,comp,0,
4844,22,35,41.3401,1.0096,comp,0,
4845,21,35,40.8167,1.0304,comp,0,
4846,20,35,40.3113,1.0517,comp,0,
4847,19,35,39.8246,1.0735,comp,0,
4848,18,35,39.3573,1.0958,comp,0,
4849,17,35,38.9102,1.1186,comp,0,
4850,16,35,38.4838,1.142,comp,0,
4851,15,35,38.0789,1.1659,comp,0,
4852,14,35,37.6962,1.1903,comp,0,
4853,13,35,37.3363,1.2152,comp,0,
4854,12,35,37.0,1.2405,comp,0,
4855,11,35,36.6879,1.2663,comp,0,
4856,10,35,36.4005,1.2925,comp,0,
4857,9,35,36.1386,1.3191,comp,0,
4858,8,35,35.9026,1.3461,comp,0,
4859,7,35,35.6931,1.3734,comp,0,
4860,6,35,35.5106,1.401,comp,0,
4861,5,35,35.3553,1.4289,prime,0,
4862,4,35,35.2278,1.457,comp,0,
4863,3,35,35.1283,1.4853,comp,0,
4864,2,35,35.0571,1.5137,comp,0,
4865,1,35,35.0143,1.5422,comp,0,
4866,0,35,35.0,1.5708,comp,0,
4867,-1,35,35.0143,1.5994,comp,0,
4868,-2,35,35.0571,1.6279,comp,0,
4869,-3,35,35.1283,1.6563,comp,0,
4870,-4,35,35.2278,1.6846,comp,0,
4871,-5,35,35.3553,1.7127,prime,0,
4872,-6,35,35.5106,1.7406,comp,0,
4873,-7,35,35.6931,1.7682,comp,0,
4874,-8,35,35.9026,1.7955,comp,0,
4875,-9,35,36.1386,1.8225,comp,0,
4876,-10,35,36.4005,1.8491,comp,0,
4877,-11,35,36.6879,1.8753,prime,0,
4878,-12,35,37.0,1.9011,comp,0,
4879,-13,35,37.3363,1.9264,comp,0,
4880,-14,35,37.6962,1.9513,comp,0,
4881,-15,35,38.0789,1.9757,comp,0,
4882,-16,35,38.4838,1.9996,comp,0,
4883,-17,35,38.9102,2.023,comp,0,
4884,-18,35,39.3573,2.0458,comp,0,
4885,-19,35,39.8246,2.0681,comp,0,
4886,-20,35,40.3113,2.0899,comp,0,
4887,-21,35,40.8167,2.1112,comp,0,
4888,-22,35,41.3401,2.132,comp,0,
4889,-23,35,41.8808,2.1522,prime,0,
4890,-24,35,42.4382,2.1719,comp,0,
4891,-25,35,43.0116,2.191,comp,0,
4892,-26,35,43.6005,2.2097,comp,0,
4893,-27,35,44.2041,2.2279,comp,0,
4894,-28,35,44.8219,2.2455,comp,0,
4895,-29,35,45.4533,2.2627,comp,0,
4896,-30,35,46.0977,2.2794,comp,0,
4897,-31,35,46.7547,2.2957,comp,0,
4898,-32,35,47.4236,2.3114,comp,0,
4899,-33,35,48.1041,2.3268,comp,0,
4900,-34,35,48.7955,2.3417,comp,0,
4901,-35,35,49.4975,2.3562,pseudo,1,NSW
4902,-35,34,48.7955,2.3707,comp,0,
4903,-35,33,48.1041,2.3856,prime,0,
4904,-35,32,47.4236,2.4009,comp,0,
4905,-35,31,46.7547,2.4167,comp,0,
4906,-35,30,46.0977,2.433,comp,0,
4907,-35,29,45.4533,2.4497,comp,0,
4908,-35,28,44.8219,2.4669,comp,0,
4909,-35,27,44.2041,2.4845,prime,0,
4910,-35,26,43.6005,2.5027,comp,0,
4911,-35,25,43.0116,2.5213,comp,0,
4912,-35,24,42.4382,2.5405,comp,0,
4913,-35,23,41.8808,2.5602,comp,0,
4914,-35,22,41.3401,2.5804,comp,0,
4915,-35,21,40.8167,2.6012,comp,0,
4916,-35,20,40.3113,2.6224,comp,0,
4917,-35,19,39.8246,2.6442,comp,0,
4918,-35,18,39.3573,2.6666,comp,0,
4919,-35,17,38.9102,2.6894,prime,0,
4920,-35,16,38.4838,2.7128,comp,0,
4921,-35,15,38.0789,2.7367,comp,0,
4922,-35,14,37.6962,2.7611,comp,0,
4923,-35,13,37.3363,2.786,comp,0,
4924,-35,12,37.0,2.8113,comp,0,
4925,-35,11,36.6879,2.8371,comp,0,
4926,-35,10,36.4005,2.8633,comp,0,
4927,-35,9,36.1386,2.8899,comp,0,
4928,-35,8,35.9026,2.9169,comp,0,
4929,-35,7,35.6931,2.9442,comp,0,
4930,-35,6,35.5106,2.9718,comp,0,
4931,-35,5,35.3553,2.9997,prime,0,
4932,-35,4,35.2278,3.0278,comp,0,
4933,-35,3,35.1283,3.0561,prime,0,
4934,-35,2,35.0571,3.0845,comp,0,
4935,-35,1,35.0143,3.113,comp,0,
4936,-35,0,35.0,3.1416,comp,0,
4937,-35,-1,35.0143,3.1702,prime,0,
4938,-35,-2,35.0571,3.1987,comp,0,
4939,-35,-3,35.1283,3.2271,comp,0,
4940,-35,-4,35.2278,3.2554,comp,0,
4941,-35,-5,35.3553,3.2835,comp,0,
4942,-35,-6,35.5106,3.3114,comp,0,
4943,-35,-7,35.6931,3.339,prime,0,
4944,-35,-8,35.9026,3.3663,comp,0,
4945,-35,-9,36.1386,3.3933,comp,0,
4946,-35,-10,36.4005,3.4199,comp,0,
4947,-35,-11,36.6879,3.4461,comp,0,
4948,-35,-12,37.0,3.4719,comp,0,
4949,-35,-13,37.3363,3.4972,comp,0,
4950,-35,-14,37.6962,3.5221,comp,0,
4951,-35,-15,38.0789,3.5465,prime,0,
4952,-35,-16,38.4838,3.5704,comp,0,
4953,-35,-17,38.9102,3.5937,comp,0,
4954,-35,-18,39.3573,3.6166,comp,0,
4955,-35,-19,39.8246,3.6389,comp,0,
4956,-35,-20,40.3113,3.6607,comp,0,
4957,-35,-21,40.8167,3.682,prime,0,
4958,-35,-22,41.3401,3.7028,comp,0,
4959,-35,-23,41.8808,3.723,comp,0,
4960,-35,-24,42.4382,3.7427,comp,0,
4961,-35,-25,43.0116,3.7618,pseudo,1,FERMAT_3|EULER_3
4962,-35,-26,43.6005,3.7805,comp,0,
4963,-35,-27,44.2041,3.7987,comp,0,
4964,-35,-28,44.8219,3.8163,comp,0,
4965,-35,-29,45.4533,3.8335,comp,0,
4966,-35,-30,46.0977,3.8502,comp,0,
4967,-35,-31,46.7547,3.8665,prime,0,
4968,-35,-32,47.4236,3.8822,comp,0,
4969,-35,-33,48.1041,3.8976,prime,0,
4970,-35,-34,48.7955,3.9125,comp,0,
4971,-35,-35,49.4975,3.927,comp,0,
4972,-34,-35,48.7955,3.9415,comp,0,
4973,-33,-35,48.1041,3.9564,prime,0,
4974,-32,-35,47.4236,3.9717,comp,0,
4975,-31,-35,46.7547,3.9875,comp,0,
4976,-30,-35,46.0977,4.0038,comp,0,
4977,-29,-35,45.4533,4.0205,comp,0,
4978,-28,-35,44.8219,4.0376,comp,0,
4979,-27,-35,44.2041,4.0553,comp,0,
4980,-26,-35,43.6005,4.0735,comp,0,
4981,-25,-35,43.0116,4.0921,comp,0,
4982,-24,-35,42.4382,4.1113,comp,0,
4983,-23,-35,41.8808,4.131,comp,0,
4984,-22,-35,41.3401,4.1512,comp,0,
4985,-21,-35,40.8167,4.172,comp,0,
4986,-20,-35,40.3113,4.1932,comp,0,
4987,-19,-35,39.8246,4.215,prime,0,
4988,-18,-35,39.3573,4.2374,comp,0,
4989,-17,-35,38.9102,4.2602,comp,0,
4990,-16,-35,38.4838,4.2836,comp,0,
4991,-15,-35,38.0789,4.3075,comp,0,
4992,-14,-35,37.6962,4.3319,comp,0,
4993,-13,-35,37.3363,4.3568,prime,0,
4994,-12,-35,37.0,4.3821,comp,0,
4995,-11,-35,36.6879,4.4079,comp,0,
4996,-10,-35,36.4005,4.4341,comp,0,
4997,-9,-35,36.1386,4.4607,comp,0,
4998,-8,-35,35.9026,4.4877,comp,0,
4999,-7,-35,35.6931,4.515,prime,0,
5000,-6,-35,35.5106,4.5426,comp,0,
5001,-5,-35,35.3553,4.5705,comp,0,
5002,-4,-35,35.2278,4.5986,comp,0,
5003,-3,-35,35.1283,4.6269,prime,0,
5004,-2,-35,35.0571,4.6553,comp,0,
5005,-1,-35,35.0143,4.6838,comp,0,
5006,0,-35,35.0,4.7124,comp,0,
5007,1,-35,35.0143,4.741,comp,0,
5008,2,-35,35.0571,4.7695,comp,0,
5009,3,-35,35.1283,4.7979,prime,0,
5010,4,-35,35.2278,4.8262,comp,0,
5011,5,-35,35.3553,4.8543,prime,0,
5012,6,-35,35.5106,4.8822,comp,0,
5013,7,-35,35.6931,4.9098,comp,0,
5014,8,-35,35.9026,4.9371,comp,0,
5015,9,-35,36.1386,4.9641,comp,0,
5016,10,-35,36.4005,4.9907,comp,0,
5017,11,-35,36.6879,5.0169,comp,0,
5018,12,-35,37.0,5.0427,comp,0,
5019,13,-35,37.3363,5.068,comp,0,
5020,14,-35,37.6962,5.0929,comp,0,
5021,15,-35,38.0789,5.1173,prime,0,
5022,16,-35,38.4838,5.1412,comp,0,
5023,17,-35,38.9102,5.1645,prime,0,
5024,18,-35,39.3573,5.1874,comp,0,
5025,19,-35,39.8246,5.2097,comp,0,
5026,20,-35,40.3113,5.2315,comp,0,
5027,21,-35,40.8167,5.2528,comp,0,
5028,22,-35,41.3401,5.2736,comp,0,
5029,23,-35,41.8808,5.2938,comp,0,
5030,24,-35,42.4382,5.3135,comp,0,
5031,25,-35,43.0116,5.3326,comp,0,
5032,26,-35,43.6005,5.3513,comp,0,
5033,27,-35,44.2041,5.3695,comp,0,
5034,28,-35,44.8219,5.3871,comp,0,
5035,29,-35,45.4533,5.4043,comp,0,
5036,30,-35,46.0977,5.421,comp,0,
5037,31,-35,46.7547,5.4373,comp,0,
5038,32,-35,47.4236,5.453,comp,0,
5039,33,-35,48.1041,5.4684,prime,0,
5040,34,-35,48.7955,5.4833,comp,0,
5041,35,-35,49.4975,5.4978,comp,0,
5042,36,-35,50.2096,5.5119,comp,0,
5043,36,-34,49.5177,5.5264,comp,0,
5044,36,-33,48.8365,5.5412,comp,0,
5045,36,-32,48.1664,5.5565,comp,0,
5046,36,-31,47.5079,5.5723,comp,0,
5047,36,-30,46.8615,5.5884,comp,0,
5048,36,-29,46.2277,5.6051,comp,0,
5049,36,-28,45.607,5.6221,comp,0,
5050,36,-27,45.0,5.6397,comp,0,
5051,36,-26,44.4072,5.6577,prime,0,
5052,36,-25,43.8292,5.6762,comp,0,
5053,36,-24,43.2666,5.6952,comp,0,
5054,36,-23,42.72,5.7147,comp,0,
5055,36,-22,42.19,5.7346,comp,0,
5056,36,-21,41.6773,5.7551,comp,0,
5057,36,-20,41.1825,5.7761,comp,0,
5058,36,-19,40.7063,5.7976,comp,0,
5059,36,-18,40.2492,5.8195,prime,0,
5060,36,-17,39.8121,5.842,comp,0,
5061,36,-16,39.3954,5.865,comp,0,
5062,36,-15,39.0,5.8884,comp,0,
5063,36,-14,38.6264,5.9123,comp,0,
5064,36,-13,38.2753,5.9366,comp,0,
5065,36,-12,37.9473,5.9614,comp,0,
5066,36,-11,37.6431,5.9866,comp,0,
5067,36,-10,37.3631,6.0122,comp,0,
5068,36,-9,37.108,6.0382,comp,0,
5069,36,-8,36.8782,6.0645,comp,0,
5070,36,-7,36.6742,6.0911,comp,0,
5071,36,-6,36.4966,6.118,comp,0,
5072,36,-5,36.3456,6.1452,comp,0,
5073,36,-4,36.2215,6.1725,comp,0,
5074,36,-3,36.1248,6.2,comp,0,
5075,36,-2,36.0555,6.2277,comp,0,
5076,36,-1,36.0139,6.2554,comp,0,
5077,36,0,36.0,0.0,prime,0,
5078,36,1,36.0139,0.0278,comp,0,
5079,36,2,36.0555,0.0555,comp,0,
5080,36,3,36.1248,0.0831,comp,0,
5081,36,4,36.2215,0.1107,prime,0,
5082,36,5,36.3456,0.138,comp,0,
5083,36,6,36.4966,0.1651,comp,0,
5084,36,7,36.6742,0.192,comp,0,
5085,36,8,36.8782,0.2187,comp,0,
5086,36,9,37.108,0.245,comp,0,
5087,36,10,37.3631,0.2709,prime,0,
5088,36,11,37.6431,0.2965,comp,0,
5089,36,12,37.9473,0.3218,comp,0,
5090,36,13,38.2753,0.3465,comp,0,
5091,36,14,38.6264,0.3709,comp,0,
5092,36,15,39.0,0.3948,comp,0,
5093,36,16,39.3954,0.4182,comp,0,
5094,36,17,39.8121,0.4412,comp,0,
5095,36,18,40.2492,0.4636,comp,0,
5096,36,19,40.7063,0.4856,comp,0,
5097,36,20,41.1825,0.5071,comp,0,
5098,36,21,41.6773,0.5281,comp,0,
5099,36,22,42.19,0.5485,prime,0,
5100,36,23,42.72,0.5685,comp,0,
5101,36,24,43.2666,0.588,prime,0,
5102,36,25,43.8292,0.607,comp,0,
5103,36,26,44.4072,0.6255,comp,0,
5104,36,27,45.0,0.6435,comp,0,
5105,36,28,45.607,0.661,comp,0,
5106,36,29,46.2277,0.6781,comp,0,
5107,36,30,46.8615,0.6947,prime,0,
5108,36,31,47.5079,0.7109,comp,0,
5109,36,32,48.1664,0.7266,comp,0,
5110,36,33,48.8365,0.7419,comp,0,
5111,36,34,49.5177,0.7568,comp,0,
5112,36,35,50.2096,0.7713,comp,0,
5113,36,36,50.9117,0.7854,prime,0,
5114,35,36,50.2096,0.7995,comp,0,
5115,34,36,49.5177,0.814,comp,0,
5116,33,36,48.8365,0.8288,comp,0,
5117,32,36,48.1664,0.8442,comp,0,
5118,31,36,47.5079,0.8599,comp,0,
5119,30,36,46.8615,0.8761,prime,0,
5120,29,36,46.2277,0.8927,comp,0,
5121,28,36,45.607,0.9098,comp,0,
5122,27,36,45.0,0.9273,comp,0,
5123,26,36,44.4072,0.9453,comp,0,
5124,25,36,43.8292,0.9638,comp,0,
5125,24,36,43.2666,0.9828,comp,0,
5126,23,36,42.72,1.0023,comp,0,
5127,22,36,42.19,1.0222,comp,0,
5128,21,36,41.6773,1.0427,comp,0,
5129,20,36,41.1825,1.0637,comp,0,
5130,19,36,40.7063,1.0852,comp,0,
5131,18,36,40.2492,1.1071,comp,0,
5132,17,36,39.8121,1.1296,comp,0,
5133,16,36,39.3954,1.1526,comp,0,
5134,15,36,39.0,1.176,comp,0,
5135,14,36,38.6264,1.1999,comp,0,
5136,13,36,38.2753,1.2243,comp,0,
5137,12,36,37.9473,1.249,comp,0,
5138,11,36,37.6431,1.2743,comp,0,
5139,10,36,37.3631,1.2998,comp,0,
5140,9,36,37.108,1.3258,comp,0,
5141,8,36,36.8782,1.3521,comp,0,
5142,7,36,36.6742,1.3787,comp,0,
5143,6,36,36.4966,1.4056,comp,0,
5144,5,36,36.3456,1.4328,comp,0,
5145,4,36,36.2215,1.4601,comp,0,
5146,3,36,36.1248,1.4877,comp,0,
5147,2,36,36.0555,1.5153,prime,0,
5148,1,36,36.0139,1.543,comp,0,
5149,0,36,36.0,1.5708,comp,0,
5150,-1,36,36.0139,1.5986,comp,0,
5151,-2,36,36.0555,1.6263,comp,0,
5152,-3,36,36.1248,1.6539,comp,0,
5153,-4,36,36.2215,1.6815,prime,0,
5154,-5,36,36.3456,1.7088,comp,0,
5155,-6,36,36.4966,1.7359,comp,0,
5156,-7,36,36.6742,1.7628,comp,0,
5157,-8,36,36.8782,1.7895,comp,0,
5158,-9,36,37.108,1.8158,comp,0,
5159,-10,36,37.3631,1.8417,comp,0,
5160,-11,36,37.6431,1.8673,comp,0,
5161,-12,36,37.9473,1.8925,comp,0,
5162,-13,36,38.2753,1.9173,comp,0,
5163,-14,36,38.6264,1.9417,comp,0,
5164,-15,36,39.0,1.9656,comp,0,
5165,-16,36,39.3954,1.989,comp,0,
5166,-17,36,39.8121,2.012,comp,0,
5167,-18,36,40.2492,2.0344,prime,0,
5168,-19,36,40.7063,2.0564,comp,0,
5169,-20,36,41.1825,2.0779,comp,0,
5170,-21,36,41.6773,2.0989,comp,0,
5171,-22,36,42.19,2.1193,prime,0,
5172,-23,36,42.72,2.1393,comp,0,
5173,-24,36,43.2666,2.1588,comp,0,
5174,-25,36,43.8292,2.1778,comp,0,
5175,-26,36,44.4072,2.1963,comp,0,
5176,-27,36,45.0,2.2143,comp,0,
5177,-28,36,45.607,2.2318,comp,0,
5178,-29,36,46.2277,2.2489,comp,0,
5179,-30,36,46.8615,2.2655,prime,0,
5180,-31,36,47.5079,2.2817,comp,0,
5181,-32,36,48.1664,2.2974,comp,0,
5182,-33,36,48.8365,2.3127,comp,0,
5183,-34,36,49.5177,2.3276,comp,0,
5184,-35,36,50.2096,2.3421,comp,0,
5185,-36,36,50.9117,2.3562,comp,0,
5186,-36,35,50.2096,2.3703,comp,0,
5187,-36,34,49.5177,2.3848,comp,0,
5188,-36,33,48.8365,2.3996,comp,0,
5189,-36,32,48.1664,2.415,prime,0,
5190,-36,31,47.5079,2.4307,comp,0,
5191,-36,30,46.8615,2.4469,comp,0,
5192,-36,29,46.2277,2.4635,comp,0,
5193,-36,28,45.607,2.4805,comp,0,
5194,-36,27,45.0,2.4981,comp,0,
5195,-36,26,44.4072,2.5161,comp,0,
5196,-36,25,43.8292,2.5346,comp,0,
5197,-36,24,43.2666,2.5536,prime,0,
5198,-36,23,42.72,2.5731,comp,0,
5199,-36,22,42.19,2.593,comp,0,
5200,-36,21,41.6773,2.6135,comp,0,
5201,-36,20,41.1825,2.6345,comp,0,
5202,-36,19,40.7063,2.656,comp,0,
5203,-36,18,40.2492,2.6779,comp,0,
5204,-36,17,39.8121,2.7004,comp,0,
5205,-36,16,39.3954,2.7234,comp,0,
5206,-36,15,39.0,2.7468,comp,0,
5207,-36,14,38.6264,2.7707,comp,0,
5208,-36,13,38.2753,2.7951,comp,0,
5209,-36,12,37.9473,2.8198,prime,0,
5210,-36,11,37.6431,2.845,comp,0,
5211,-36,10,37.3631,2.8706,comp,0,
5212,-36,9,37.108,2.8966,comp,0,
5213,-36,8,36.8782,2.9229,comp,0,
5214,-36,7,36.6742,2.9495,comp,0,
5215,-36,6,36.4966,2.9764,comp,0,
5216,-36,5,36.3456,3.0036,comp,0,
5217,-36,4,36.2215,3.0309,comp,0,
5218,-36,3,36.1248,3.0585,comp,0,
5219,-36,2,36.0555,3.0861,comp,0,
5220,-36,1,36.0139,3.1138,comp,0,
5221,-36,0,36.0,3.1416,comp,0,
5222,-36,-1,36.0139,3.1694,comp,0,
5223,-36,-2,36.0555,3.1971,comp,0,
5224,-36,-3,36.1248,3.2247,comp,0,
5225,-36,-4,36.2215,3.2522,comp,0,
5226,-36,-5,36.3456,3.2796,comp,0,
5227,-36,-6,36.4966,3.3067,prime,0,
5228,-36,-7,36.6742,3.3336,comp,0,
5229,-36,-8,36.8782,3.3603,comp,0,
5230,-36,-9,37.108,3.3866,comp,0,
5231,-36,-10,37.3631,3.4125,prime,0,
5232,-36,-11,37.6431,3.4381,comp,0,
5233,-36,-12,37.9473,3.4633,prime,0,
5234,-36,-13,38.2753,3.4881,comp,0,
5235,-36,-14,38.6264,3.5125,comp,0,
5236,-36,-15,39.0,3.5364,comp,0,
5237,-36,-16,39.3954,3.5598,prime,0,
5238,-36,-17,39.8121,3.5828,comp,0,
5239,-36,-18,40.2492,3.6052,comp,0,
5240,-36,-19,40.7063,3.6272,comp,0,
5241,-36,-20,41.1825,3.6487,comp,0,
5242,-36,-21,41.6773,3.6697,comp,0,
5243,-36,-22,42.19,3.6901,comp,0,
5244,-36,-23,42.72,3.7101,comp,0,
5245,-36,-24,43.2666,3.7296,comp,0,
5246,-36,-25,43.8292,3.7486,comp,0,
5247,-36,-26,44.4072,3.7671,comp,0,
5248,-36,-27,45.0,3.7851,comp,0,
5249,-36,-28,45.607,3.8026,comp,0,
5250,-36,-29,46.2277,3.8197,comp,0,
5251,-36,-30,46.8615,3.8363,comp,0,
5252,-36,-31,47.5079,3.8525,comp,0,
5253,-36,-32,48.1664,3.8682,comp,0,
5254,-36,-33,48.8365,3.8835,comp,0,
5255,-36,-34,49.5177,3.8984,comp,0,
5256,-36,-35,50.2096,3.9129,comp,0,
5257,-36,-36,50.9117,3.927,comp,0,
5258,-35,-36,50.2096,3.9411,comp,0,
5259,-34,-36,49.5177,3.9556,comp,0,
5260,-33,-36,48.8365,3.9704,comp,0,
5261,-32,-36,48.1664,3.9857,prime,0,
5262,-31,-36,47.5079,4.0015,comp,0,
5263,-30,-36,46.8615,4.0177,comp,0,
5264,-29,-36,46.2277,4.0343,comp,0,
5265,-28,-36,45.607,4.0513,comp,0,
5266,-27,-36,45.0,4.0689,comp,0,
5267,-26,-36,44.4072,4.0869,comp,0,
5268,-25,-36,43.8292,4.1054,comp,0,
5269,-24,-36,43.2666,4.1244,comp,0,
5270,-23,-36,42.72,4.1439,comp,0,
5271,-22,-36,42.19,4.1638,comp,0,
5272,-21,-36,41.6773,4.1843,comp,0,
5273,-20,-36,41.1825,4.2053,prime,0,
5274,-19,-36,40.7063,4.2268,comp,0,
5275,-18,-36,40.2492,4.2487,comp,0,
5276,-17,-36,39.8121,4.2712,comp,0,
5277,-16,-36,39.3954,4.2942,comp,0,
5278,-15,-36,39.0,4.3176,comp,0,
5279,-14,-36,38.6264,4.3415,prime,0,
5280,-13,-36,38.2753,4.3659,comp,0,
5281,-12,-36,37.9473,4.3906,prime,0,
5282,-11,-36,37.6431,4.4158,comp,0,
5283,-10,-36,37.3631,4.4414,comp,0,
5284,-9,-36,37.108,4.4674,comp,0,
5285,-8,-36,36.8782,4.4937,comp,0,
5286,-7,-36,36.6742,4.5203,comp,0,
5287,-6,-36,36.4966,4.5472,comp,0,
5288,-5,-36,36.3456,4.5744,comp,0,
5289,-4,-36,36.2215,4.6017,comp,0,
5290,-3,-36,36.1248,4.6292,comp,0,
5291,-2,-36,36.0555,4.6569,comp,0,
5292,-1,-36,36.0139,4.6846,comp,0,
5293,0,-36,36.0,4.7124,comp,0,
5294,1,-36,36.0139,4.7402,comp,0,
5295,2,-36,36.0555,4.7679,comp,0,
5296,3,-36,36.1248,4.7955,comp,0,
5297,4,-36,36.2215,4.823,prime,0,
5298,5,-36,36.3456,4.8504,comp,0,
5299,6,-36,36.4966,4.8775,comp,0,
5300,7,-36,36.6742,4.9044,comp,0,
5301,8,-36,36.8782,4.9311,comp,0,
5302,9,-36,37.108,4.9574,comp,0,
5303,10,-36,37.3631,4.9833,prime,0,
5304,11,-36,37.6431,5.0089,comp,0,
5305,12,-36,37.9473,5.0341,comp,0,
5306,13,-36,38.2753,5.0589,comp,0,
5307,14,-36,38.6264,5.0833,comp,0,
5308,15,-36,39.0,5.1072,comp,0,
5309,16,-36,39.3954,5.1306,prime,0,
5310,17,-36,39.8121,5.1536,comp,0,
5311,18,-36,40.2492,5.176,comp,0,
5312,19,-36,40.7063,5.198,comp,0,
5313,20,-36,41.1825,5.2195,comp,0,
5314,21,-36,41.6773,5.2405,comp,0,
5315,22,-36,42.19,5.2609,comp,0,
5316,23,-36,42.72,5.2809,comp,0,
5317,24,-36,43.2666,5.3004,comp,0,
5318,25,-36,43.8292,5.3194,comp,0,
5319,26,-36,44.4072,5.3379,comp,0,
5320,27,-36,45.0,5.3559,comp,0,
5321,28,-36,45.607,5.3734,comp,0,
5322,29,-36,46.2277,5.3905,comp,0,
5323,30,-36,46.8615,5.4071,prime,0,
5324,31,-36,47.5079,5.4233,comp,0,
5325,32,-36,48.1664,5.439,comp,0,
5326,33,-36,48.8365,5.4543,comp,0,
5327,34,-36,49.5177,5.4692,comp,0,
5328,35,-36,50.2096,5.4837,comp,0,
5329,36,-36,50.9117,5.4978,comp,0,
5330,37,-36,51.6236,5.5115,comp,0,
5331,37,-35,50.9313,5.5256,comp,0,
5332,37,-34,50.2494,5.54,comp,0,
5333,37,-33,49.5782,5.5549,prime,0,
5334,37,-32,48.9183,5.5701,comp,0,
5335,37,-31,48.2701,5.5858,comp,0,
5336,37,-30,47.634,5.6019,comp,0,
5337,37,-29,47.0106,5.6184,comp,0,
5338,37,-28,46.4004,5.6354,comp,0,
5339,37,-27,45.8039,5.6528,comp,0,
5340,37,-26,45.2217,5.6706,comp,0,
5341,37,-25,44.6542,5.689,comp,0,
5342,37,-24,44.1022,5.7078,comp,0,
5343,37,-23,43.566,5.727,comp,0,
5344,37,-22,43.0465,5.7467,comp,0,
5345,37,-21,42.5441,5.767,comp,0,
5346,37,-20,42.0595,5.7876,comp,0,
5347,37,-19,41.5933,5.8088,prime,0,
5348,37,-18,41.1461,5.8304,comp,0,
5349,37,-17,40.7185,5.8525,comp,0,
5350,37,-16,40.3113,5.875,comp,0,
5351,37,-15,39.9249,5.898,prime,0,
5352,37,-14,39.5601,5.9215,comp,0,
5353,37,-13,39.2173,5.9453,comp,0,
5354,37,-12,38.8973,5.9696,comp,0,
5355,37,-11,38.6005,5.9942,comp,0,
5356,37,-10,38.3275,6.0192,comp,0,
5357,37,-9,38.0789,6.0446,comp,0,
5358,37,-8,37.855,6.0702,comp,0,
5359,37,-7,37.6563,6.0962,comp,0,
5360,37,-6,37.4833,6.1224,comp,0,
5361,37,-5,37.3363,6.1489,comp,0,
5362,37,-4,37.2156,6.1755,comp,0,
5363,37,-3,37.1214,6.2023,comp,0,
5364,37,-2,37.054,6.2292,comp,0,
5365,37,-1,37.0135,6.2562,comp,0,
5366,37,0,37.0,0.0,comp,0,
5367,37,1,37.0135,0.027,comp,0,
5368,37,2,37.054,0.054,comp,0,
5369,37,3,37.1214,0.0809,comp,0,
5370,37,4,37.2156,0.1077,comp,0,
5371,37,5,37.3363,0.1343,comp,0,
5372,37,6,37.4833,0.1608,comp,0,
5373,37,7,37.6563,0.187,comp,0,
5374,37,8,37.855,0.2129,comp,0,
5375,37,9,38.0789,0.2386,comp,0,
5376,37,10,38.3275,0.264,comp,0,
5377,37,11,38.6005,0.289,comp,0,
5378,37,12,38.8973,0.3136,comp,0,
5379,37,13,39.2173,0.3379,comp,0,
5380,37,14,39.5601,0.3617,comp,0,
5381,37,15,39.9249,0.3852,prime,0,
5382,37,16,40.3113,0.4081,comp,0,
5383,37,17,40.7185,0.4307,comp,0,
